,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
162,0.848044246,0.780057334,0.988689523,0.617787774,0.459941005,0.278771016,0.495500956,0.612277578,0.551267178,0.456384962,0.865666885,0.863589115,0.713490313,0.546446638,0.755278258,0.020797712,0.601773844,0.521961028,0.385117552,0.259434451,0.408729232,0.735402409,0.572942095,0.42184544,0.692706373
163,0.126756298,0.446580857,0.785810369,0.100769233,0.917290163,0.209968231,0.006909847,0.504646904,0.593320448,0.661736668,0.103371799,0.034721995,0.997202231,0.856220335,0.729285354,0.934599594,0.444456711,0.399982095,0.838815524,0.75924899,0.847414403,0.132869838,0.789504071,0.203174055,0.647598455
164,0.899099494,0.590751823,0.870345615,0.75717379,0.764892566,0.309348102,0.328278631,0.08081649,0.227777254,0.131139271,0.041693345,0.76034418,0.290575106,0.406121123,0.02038183,0.390544289,0.485420814,0.424382481,0.270687902,0.927670208,0.367154686,0.835713255,0.929472876,0.482833007,0.74392494
165,0.149671801,0.271201096,0.205446524,0.718507676,0.564132937,0.235613334,0.912013163,0.448296782,0.55358644,0.644444083,0.895241466,0.345446803,0.490035852,0.761270277,0.280202208,0.654315442,0.642816638,0.597025439,0.939905093,0.740447309,0.821299659,0.896164188,0.092811291,0.949527998,0.896745906
166,0.224105398,0.206251124,0.436450128,0.561238761,0.588021262,0.58241143,0.72468263,0.206056176,0.37734477,0.54193438,0.2677237,0.97497725,0.080503452,0.644933363,0.744773069,0.5225763,0.223039,0.804530162,0.044434813,0.38509558,0.731719792,0.651921075,0.71410172,0.281687413,0.139763989
167,0.830941224,0.868758793,0.873070941,0.476734339,0.64439918,0.055134081,0.716740836,0.076773402,0.887112533,0.78877278,0.253899143,0.47125347,0.976373399,0.828672104,0.20292485,0.1500075,0.781831784,0.895844745,0.080896644,0.420332864,0.093248736,0.450794775,0.793060571,0.96943112,0.771215461
168,0.007945912,0.280426705,0.311110006,0.070165665,0.361237736,0.326706638,0.275809735,0.507395921,0.300553851,0.676016007,0.775852843,0.935526733,0.468396955,0.843050476,0.903915805,0.733910094,0.691090449,0.332584078,0.794615035,0.792668848,0.198581411,0.713658532,0.053764031,0.453801027,0.140186503
169,0.798803956,0.48987198,0.47845609,0.078632907,0.991067564,0.388543713,0.511802888,0.726678334,0.541693312,0.120370597,0.714976615,0.746424449,0.357921396,0.721457092,0.898185074,0.238101856,0.83721594,0.559736407,0.850044406,0.668585607,0.054050302,0.736105776,0.290051351,0.869079721,0.065412472
170,0.468431632,0.382115991,0.035418785,0.580665869,0.423894609,0.618267501,0.216530392,0.250170698,0.758072456,0.806523273,0.137041095,0.675309858,0.827152931,0.201176148,0.655841041,0.818416085,0.826914672,0.779061729,0.945389182,0.213348023,0.898823155,0.451802529,0.710072689,0.342117479,0.823019282
171,0.082738136,0.94372631,0.309393213,0.099721938,0.861862571,0.695292957,0.178397661,0.456885178,0.74120393,0.906954225,0.127690497,0.226215693,0.45095782,0.236605609,0.017409042,0.673242318,0.745147682,0.015712824,0.566243854,0.050027585,0.229631651,0.15720475,0.219558135,0.168484113,0.089447627
172,0.128571265,0.980586218,0.653712029,0.806093059,0.635234885,0.696069833,0.564156452,0.232921168,0.912802318,0.4624887,0.035409194,0.009455276,0.879665002,0.767577265,0.331127194,0.301273428,0.268927044,0.164775577,0.569188812,0.255779549,0.209688266,0.921643219,0.461378598,0.953342855,0.486368649
173,0.158575252,0.65466767,0.834520893,0.520919072,0.274238447,0.092637381,0.519404742,0.601191307,0.63816628,0.274334368,0.848639615,0.266274,0.398670874,0.757101688,0.587429596,0.718654209,0.629232179,0.846632113,0.49653492,0.48185743,0.977470044,0.479855478,0.893673316,0.180746292,0.787047845
174,0.498692264,0.682063232,0.577017582,0.763682684,0.889460305,0.008243399,0.43950903,0.609156394,0.525082302,0.625771625,0.817036824,0.888676208,0.256145243,0.668849458,0.730377016,0.483823161,0.557377306,0.716725107,0.962189432,0.065974743,0.080257245,0.181664878,0.724638412,0.515346607,0.836753576
175,0.474607004,0.302026072,0.947601236,0.404145486,0.42448179,0.900120603,0.199872822,0.79019167,0.323378767,0.786567333,0.83550247,0.326401023,0.54107498,0.562816689,0.41706985,0.3232553,0.482259978,0.140951354,0.118484073,0.085755644,0.314558824,0.467266555,0.873804943,0.388530898,0.378652043
176,0.203333028,0.181601974,0.646707393,0.6585478,0.134559352,0.060252147,0.241957144,0.051862939,0.850435889,0.397653002,0.945762371,0.090658026,0.365149336,0.781174644,0.99286966,0.533531564,0.134075185,0.157937767,0.311162896,0.965292408,0.40776071,0.633476305,0.799896093,0.332690983,0.926375824
177,0.142880048,0.334013669,0.573777649,0.601385561,0.87978722,0.58490673,0.098523205,0.687112479,0.239225839,0.170723382,0.8447186,0.455770516,0.808387795,0.960980013,0.133745521,0.374684335,0.799091556,0.572723399,0.80458839,0.488113792,0.887434612,0.159421117,0.980239531,0.688832293,0.736088677
178,0.479162608,0.778714337,0.903243175,0.08568766,0.440181931,0.569109073,0.311266755,0.332091101,0.444749131,0.584759252,0.765162192,0.139403871,0.001125814,0.057053946,0.443804012,0.925167175,0.95381622,0.484807209,0.615842125,0.577119405,0.512972803,0.326973191,0.495479054,0.708591854,0.862636252
179,0.215762361,0.016238379,0.134113142,0.729660097,0.08109998,0.2338846,0.753601883,0.129162983,0.126025836,0.556786154,0.241228745,0.267378296,0.861823514,0.663371158,0.087739241,0.26805247,0.839035826,0.844946274,0.171804998,0.507308034,0.368008517,0.919447873,0.719266611,0.203129652,0.756107562
180,0.893451189,0.585590368,0.395669677,0.141062167,0.215420185,0.579505937,0.548968782,0.198268191,0.272737064,0.516699356,0.03589866,0.19045132,0.096249752,0.51650819,0.717388559,0.441850798,0.564292504,0.445081219,0.160338981,0.683433822,0.616730636,0.382888503,0.368272223,0.537921863,0.406700799
181,0.103455036,0.026236723,0.553781471,0.100941728,0.651120837,0.389634038,0.084096709,0.2282986,0.736030476,0.631383156,0.513216699,0.964954522,0.203102656,0.14344148,0.107602216,0.137763334,0.982844173,0.901657658,0.333039231,0.304182257,0.235723002,0.579101862,0.065759249,0.361178333,0.592539278
182,0.561740277,0.55188115,0.544806895,0.328843134,0.640642645,0.852514736,0.615688121,0.197591515,0.870752608,0.430501037,0.070602909,0.756653616,0.524630266,0.94805945,0.831158198,0.794840673,0.42359991,0.418081271,0.898876224,0.14659113,0.470704108,0.937527215,0.99911062,0.386764198,0.084796874
183,0.082452518,0.958406974,0.385285389,0.120527166,0.337220492,0.531829091,0.819001241,0.217188574,0.082989103,0.6261612,0.547288153,0.592173921,0.490318864,0.520225335,0.511098574,0.904834468,0.974322239,0.198441852,0.694437897,0.61668058,0.590516703,0.436645159,0.093866021,0.435786839,0.990443268
184,0.026893591,0.533766167,0.050758874,0.303108464,0.859189032,0.45492527,0.066843642,0.880325052,0.52415979,0.936261393,0.899049556,0.049002996,0.750612767,0.140009972,0.910899302,0.982828489,0.27477504,0.802518885,0.470115794,0.69437807,0.011228589,0.045032982,0.596979799,0.505266534,0.792554974
185,0.46835057,0.830058276,0.488387759,0.959658136,0.266054537,0.689685881,0.999301339,0.22040872,0.774161527,0.268655207,0.801672653,0.746169769,0.621095611,0.128233322,0.00874982,0.905969985,0.673067579,0.633811386,0.355987772,0.038364411,0.244603586,0.955152602,0.853911859,0.197268529,0.860091435
186,0.765153904,0.780757597,0.681417991,0.899630614,0.298805772,0.733873599,0.53386197,0.125578461,0.253643221,0.945423985,0.539232734,0.379005017,0.411877979,0.331848237,0.310499498,0.164239978,0.3439806,0.150018328,0.128813975,0.338063212,0.54079673,0.325552219,0.987061036,0.320725413,0.796384486
187,0.432462138,0.4153174,0.033459856,0.091561788,0.913538599,0.105364422,0.487699832,0.600549436,0.602571237,0.233291605,0.245419183,0.388517377,0.174758789,0.164944671,0.220557536,0.006406007,0.908490236,0.370928679,0.341277964,0.858991934,0.683689666,0.254092844,0.894129955,0.158101694,0.939232678
188,0.675238928,0.162106048,0.021123707,0.852734997,0.156381494,0.843723263,0.171277195,0.595371249,0.618121312,0.204557557,0.460907266,0.332454023,0.567536713,0.790941838,0.427492499,0.64208571,0.57656927,0.33879181,0.271991491,0.681070126,0.601438568,0.324291526,0.192333904,0.564482335,0.997568266
189,0.284552851,0.30482101,0.908704734,0.873319322,0.915778452,0.630718887,0.59108919,0.302089198,0.162762879,0.471479236,0.64975635,0.58882254,0.70416896,0.177792653,0.340839172,0.8268837,0.644218005,0.80848532,0.337268155,0.9250471,0.220055154,0.988002714,0.367433019,0.907355792,0.596778285
190,0.204366138,0.774299059,0.549673465,0.66737081,0.439537094,0.484446544,0.22020428,0.847163707,0.740825766,0.508826018,0.133852897,0.588449705,0.710490008,0.234609743,0.038916817,0.854532059,0.924631064,0.654753473,0.615013148,0.274958905,0.004033998,0.35700042,0.630300643,0.586394097,0.633328819
191,0.324477321,0.123730613,0.182742105,0.543170747,0.556321693,0.525828305,0.926293931,0.402035966,0.612222323,0.889251547,0.059775045,0.794184755,0.21999833,0.161301032,0.017015067,0.354630397,0.092979371,0.642346227,0.634677919,0.832088378,0.390250986,0.788363109,0.526943561,0.676719373,0.561741737
192,0.688007319,0.316153974,0.179043261,0.462170395,0.648246734,0.006954965,0.899464137,0.158348236,0.110196266,0.797253942,0.443095192,0.240700017,0.524741313,0.000675154,0.012047966,0.805681544,0.940321798,0.259573785,0.976797552,0.877286996,0.207657796,0.864280498,0.620942384,0.411258722,0.153099449
193,0.72124387,0.055253413,0.965901973,0.026647054,0.988238948,0.586589886,0.834602424,0.970024433,0.864834385,0.992177716,0.514911584,0.271778023,0.780160615,0.008541469,0.09067599,0.666160701,0.208238939,0.11266114,0.575214849,0.74626354,0.267656194,0.855182739,0.0394121,0.583895606,0.353585695
194,0.950800773,0.195236298,0.949071565,0.845466902,0.612516897,0.091689171,0.116370483,0.975455565,0.333854046,0.490207925,0.806573331,0.782953594,0.705840983,0.732230058,0.233415546,0.184769418,0.392529762,0.543078929,0.528753339,0.083856561,0.470724578,0.802050087,0.675270394,0.481134056,0.56726402
195,0.231414576,0.87172407,0.031762748,0.705952107,0.340109789,0.560321766,0.09403414,0.804945089,0.181080706,0.536373324,0.295167006,0.729645647,0.333077761,0.481201828,0.285125048,0.458441988,0.303775753,0.395104859,0.629087939,0.915759674,0.321884042,0.101899557,0.607875375,0.125377593,0.20110208
196,0.175949162,0.136336734,0.19147945,0.070736591,0.365247199,0.545303087,0.416140466,0.283323518,0.923509311,0.838714679,0.011837615,0.596223054,0.626599154,0.256423354,0.43563472,0.766267085,0.674245526,0.851467937,0.30783337,0.153237686,0.33560634,0.202711141,0.308676834,0.696747834,0.694710866
197,0.896905769,0.606450102,0.280539479,0.012655305,0.417754815,0.293351199,0.229749125,0.027404665,0.139357815,0.387982965,0.450498958,0.424004249,0.775807436,0.489398732,0.147490031,0.702893712,0.258799202,0.23509813,0.584015733,0.376124506,0.947184713,0.535287836,0.193255088,0.98020066,0.871966044
198,0.828296607,0.913254351,0.977429923,0.687839953,0.289776869,0.4449736,0.2988453,0.325185385,0.29899191,0.780870687,0.263241907,0.272092074,0.927784612,0.517741209,0.994753124,0.618801475,0.730643865,0.685676544,0.31670516,0.483591522,0.282711234,0.444828691,0.052599855,0.178471752,0.796105253
199,0.728736792,0.561542865,0.897511119,0.598810985,0.173849294,0.914518507,0.770154428,0.521674084,0.985248551,0.810549727,0.703871145,0.820179943,0.365235561,0.051326298,0.340978363,0.767750404,0.229601529,0.604236259,0.591472299,0.48777992,0.777723587,0.282001708,0.267292558,0.229283462,0.33426653
200,0.450800606,0.090250798,0.682013229,0.039819206,0.098096483,0.360515988,0.919471415,0.732489602,0.519310962,0.555033911,0.584068265,0.854404794,0.658504615,0.403746187,0.903292267,0.47011597,0.587746942,0.484944928,0.407665742,0.893133429,0.679689819,0.036352791,0.927934233,0.745675181,0.973202266
201,0.948017918,0.814521376,0.46031217,0.279358004,0.910241515,0.393927759,0.836832653,0.006190133,0.176931865,0.898704338,0.857393832,0.758889831,0.171577468,0.030939948,0.862130115,0.427803956,0.157860497,0.363187156,0.87567868,0.247005627,0.406969743,0.49433677,0.118182157,0.200431169,0.808471512
202,0.876273395,0.558595967,0.57734835,0.2481844,0.547758535,0.100469831,0.822113357,0.514620136,0.626572948,0.622212307,0.305371534,0.636671322,0.585150792,0.299013235,0.068235747,0.512285343,0.056750815,0.285498847,0.809741671,0.548074435,0.061752802,0.239244407,0.22514504,0.457713102,0.807536071
203,0.27112578,0.633701552,0.393862287,0.005223849,0.208446337,0.075860754,0.272130226,0.271261035,0.097329152,0.335345948,0.785838704,0.460603273,0.01452858,0.080691293,0.082726216,0.154165029,0.413798651,0.468903325,0.483998028,0.797513383,0.623002419,0.410424737,0.241727229,0.594405293,0.665941206
204,0.493026888,0.624294197,0.000507574,0.05023961,0.473168102,0.253608737,0.395559482,0.283519616,0.96429009,0.015669629,0.412941873,0.890193218,0.651399806,0.451464697,0.456600794,0.873428019,0.177355696,0.147801922,0.815878826,0.176345615,0.309295128,0.912544056,0.072866894,0.237862004,0.945804261
205,0.159662212,0.616579909,0.254496703,0.202851679,0.564597378,0.766252284,0.695085642,0.002014559,0.15070426,0.06984663,0.402825783,0.629748611,0.250773225,0.350561293,0.395213908,0.437969556,0.928212971,0.564265277,0.718324068,0.4660994,0.118830749,0.650156569,0.053375145,0.362071379,0.054838685
206,0.38961594,0.866382926,0.512858819,0.525090936,0.812158171,0.176174881,0.638168902,0.671039084,0.708186628,0.512635815,0.850814049,0.668332644,0.878405374,0.919790398,0.369427885,0.074385198,0.026442653,0.458382456,0.920140709,0.18610749,0.709994125,0.757397962,0.888027377,0.964139713,0.377909112
207,0.929281806,0.254621161,0.461728592,0.783352811,0.597155689,0.99399568,0.023262014,0.156037928,0.640500774,0.507757408,0.840607771,0.855643862,0.274100081,0.36660693,0.763398294,0.816287568,0.255999848,0.20138275,0.460629043,0.680557315,0.696511547,0.232781345,0.617614406,0.166431099,0.512528545
208,0.800456259,0.621711101,0.536250251,0.00033291,0.175226777,0.657043721,0.430741883,0.089829494,0.967983292,0.241141529,0.029085434,0.337784177,0.421895726,0.914361233,0.860326819,0.076895954,0.979222504,0.320485667,0.097745951,0.566934197,0.468432013,0.401665213,0.129581272,0.429954699,0.469000021
209,0.045320831,0.686255043,0.733770806,0.615492637,0.86376757,0.418135259,0.997507745,0.600994128,0.650522273,0.881229005,0.652134587,0.111976215,0.111009955,0.302331007,0.62145815,0.782316422,0.741193077,0.069721103,0.441742798,0.260738662,0.813034384,0.342839366,0.897911246,0.198795543,0.227624289
210,0.802035643,0.383543338,0.543481012,0.254169782,0.661940219,0.898736013,0.189349255,0.202630246,0.611983889,0.411927076,0.489795488,0.997868453,0.660071136,0.916636789,0.844667731,0.116324091,0.502041351,0.68622941,0.615183355,0.660341145,0.890854484,0.515388195,0.280049367,0.254219489,0.205369725
211,0.889001122,0.675993579,0.039080135,0.96003278,0.347929982,0.170692346,0.645093673,0.946610699,0.98844237,0.29667799,0.49031556,0.100634578,0.314429838,0.717865318,0.811805537,0.861671168,0.290841465,0.741129786,0.530214391,0.149600442,0.447887456,0.944145989,0.218546201,0.558816412,0.140172542
212,0.369984056,0.921284585,0.814330856,0.957283652,0.557516286,0.639523222,0.568810867,0.417503122,0.167074947,0.836628607,0.139246877,0.896089669,0.73724179,0.861665583,0.217488014,0.660092636,0.360118291,0.37327556,0.045271848,0.242707906,0.058463375,0.327220131,0.753790778,0.86052677,0.44987836
213,0.576101897,0.861135621,0.854496134,0.885817514,0.323153289,0.862196027,0.821772127,0.218809837,0.896382034,0.924636067,0.353119393,0.81040664,0.068128365,0.570793624,0.071827438,0.976193325,0.726474035,0.88118496,0.450470298,0.369180994,0.498874146,0.448708931,0.292913229,0.452336194,0.209031911
214,0.254027283,0.338622324,0.015583555,0.990806788,0.44826605,0.713577733,0.596844916,0.918181479,0.403442839,0.886458453,0.88204386,0.178806411,0.277291109,0.151655633,0.037051406,0.694453701,0.562397829,0.112265014,0.567870847,0.620602652,0.667255972,0.87910458,0.768826648,0.973501692,0.414302254
215,0.362304638,0.524492987,0.17753214,0.009370356,0.668539829,0.28546547,0.910113491,0.163335692,0.402552615,0.562093509,0.517045274,0.133315958,0.031155907,0.921275025,0.222628695,0.903580141,0.824787208,0.937548423,0.408557171,0.216130782,0.158686575,0.118264082,0.630360578,0.564097319,0.288166062
216,0.478410749,0.765622347,0.804732321,0.937580142,0.860126585,0.520247429,0.837520817,0.146248412,0.856514566,0.06074503,0.973971456,0.386379463,0.155643419,0.068665341,0.793252042,0.790083789,0.394338843,0.255171213,0.866261605,0.85388508,0.737729747,0.719301166,0.544369992,0.236923482,0.067486699
217,0.934608045,0.691157541,0.129501825,0.979599345,0.768083847,0.98716741,0.121881263,0.123985607,0.160624219,0.819386393,0.983392336,0.342402183,0.217771063,0.377224688,0.808423968,0.701329024,0.323216751,0.151750173,0.377050593,0.669875637,0.957394842,0.153276591,0.524848643,0.865573137,0.645509134
218,0.734584389,0.31904085,0.62115645,0.948227304,0.93013048,0.449984851,0.71295754,0.63479637,0.101932734,0.224498084,0.471439278,0.973256047,0.004337362,0.719111366,0.671818644,0.255670465,0.387920822,0.662906026,0.186285361,0.309790466,0.53070477,0.33330935,0.336019302,0.775265326,0.059474593
219,0.680407572,0.123110954,0.821324878,0.305032602,0.659192951,0.10487117,0.450333038,0.364253783,0.919443258,0.121607854,0.294698716,0.902709153,0.163474663,0.757744001,0.202460858,0.054223107,0.14993774,0.081987081,0.201490477,0.376424346,0.362822248,0.662875321,0.55847245,0.286489571,0.513621342
220,0.548955712,0.088532231,0.473738675,0.42579696,0.186115968,0.935029103,0.63068043,0.249447741,0.006563878,0.891274961,0.762992313,0.421455575,0.968175733,0.506065593,0.122787015,0.071649041,0.087672812,0.520831795,0.059935035,0.847537091,0.207495201,0.812967713,0.324173311,0.878084157,0.429641805
221,0.698435535,0.531732309,0.450388453,0.519694799,0.298711429,0.874641269,0.116356838,0.782928768,0.202457457,0.792019683,0.815580731,0.624499984,0.138630757,0.380070429,0.344879546,0.313091361,0.662574317,0.803245519,0.62707936,0.995970546,0.653523663,0.385354432,0.324974226,0.251907824,0.149201074
222,0.231591952,0.291750167,0.611278853,0.230751773,0.126489572,0.533451376,0.463975651,0.464258315,0.260347757,0.231228795,0.156740938,0.335907095,0.317905396,0.888590793,0.180819724,0.714364685,0.785116397,0.277042661,0.855133747,0.314729382,0.688700188,0.914871693,0.371883038,0.883154566,0.666696906
223,0.482001096,0.185628422,0.754442878,0.988382469,0.832408117,0.177481677,0.591957969,0.149909809,0.739935867,0.382769445,0.665136645,0.286486791,0.950141537,0.419039371,0.775099604,0.568086608,0.13576663,0.00477936,0.195339923,0.675941778,0.258591668,0.971191958,0.617643768,0.893363731,0.019885014
224,0.167095929,0.477243256,0.489469641,0.189746513,0.53559424,0.4430582,0.377148314,0.062654387,0.991341671,0.845553755,0.218390606,0.786372762,0.135085604,0.842870488,0.594030407,0.565669354,0.295723328,0.34849797,0.852945535,0.220177303,0.282199339,0.469090621,0.491614105,0.654446578,0.103729925
225,0.851649958,0.12978595,0.321344229,0.209432159,0.012929669,0.221735513,0.77498917,0.311797517,0.027553119,0.5620181,0.715350214,0.611620296,0.680179154,0.79986974,0.569257987,0.720613717,0.935263915,0.407964592,0.246840458,0.241911837,0.410638868,0.150663881,0.022420812,0.566522498,0.232729597
226,0.640159381,0.206711029,0.908527914,0.342255596,0.895584685,0.574569362,0.533927515,0.553833089,0.281533781,0.696037693,0.401771638,0.500552286,0.167741421,0.446163866,0.280485742,0.639085307,0.341684966,0.622607176,0.527061,0.534591713,0.793325068,0.78674196,0.627745343,0.569425451,0.036674593
227,0.188661371,0.782928634,0.922932043,0.232833827,0.740402637,0.346698127,0.787728298,0.378744819,0.467810615,0.952505709,0.39867893,0.842443057,0.873900244,0.552292987,0.473324262,0.430615852,0.255064825,0.872124479,0.875182966,0.478188156,0.364366818,0.834212359,0.867797241,0.37269333,0.161767617
228,0.024965525,0.475905471,0.600369454,0.046540321,0.37504455,0.591841558,0.008076271,0.292356469,0.840866138,0.75564337,0.376759211,0.417982374,0.299142308,0.646670201,0.546107944,0.250712481,0.588418185,0.377775587,0.215516619,0.098891858,0.763403265,0.937759683,0.14408835,0.242227402,0.282490573
229,0.919797226,0.199111803,0.298154637,0.115691955,0.039419549,0.64694782,0.664528232,0.863726219,0.206552474,0.999624102,0.653733668,0.682300631,0.405432749,0.069099045,0.047763002,0.317225285,0.75285743,0.027835585,0.138948059,0.354302092,0.682995581,0.682232683,0.2439791,0.978760108,0.367905131
230,0.608240504,0.080967147,0.098596319,0.159595222,0.84738177,0.360738515,0.527779157,0.895475606,0.647034958,0.148654561,0.851185567,0.849702544,0.095840398,0.198546023,0.134351247,0.628018402,0.167939859,0.01844109,0.104327685,0.197790234,0.948447571,0.652562322,0.038972447,0.848843707,0.135231884
231,0.266950728,0.922541254,0.410333701,0.845396141,0.191748201,0.864974234,0.62644961,0.102305303,0.971528088,0.785463776,0.341586208,0.279062194,0.312976868,0.500782826,0.746554765,0.268213478,0.265201331,0.633628703,0.745653675,0.791275449,0.601969296,0.501191681,0.739441194,0.382709464,0.754604067
232,0.805478944,0.452078063,0.75425835,0.539005824,0.322304815,0.547637349,0.73566216,0.542721416,0.138761817,0.853485403,0.582927327,0.793558687,0.999263461,0.686028523,0.005750182,0.66285286,0.584827446,0.067301739,0.281463318,0.537424305,0.608765667,0.651590204,0.825095539,0.205513729,0.705766863
233,0.77283516,0.223728193,0.953763836,0.087433666,0.046183065,0.495848645,0.034895622,0.228170076,0.746894135,0.843363937,0.808514448,0.626892126,0.001171065,0.193130699,0.569058727,0.502564672,0.471595085,0.188109558,0.01263971,0.553279367,0.382089125,0.007307182,0.781160161,0.040337724,0.710357667
234,0.833958443,0.008558592,0.518830793,0.520544436,0.403163234,0.649731355,0.728226617,0.773660093,0.772268815,0.640320106,0.47885727,0.651177759,0.971589981,0.454760021,0.286570682,0.965091709,0.932544557,0.312658338,0.555231256,0.34516294,0.705461654,0.764352211,0.41758901,0.645936752,0.430537052
235,0.187467453,0.360739055,0.175483317,0.901722411,0.020411709,0.201250214,0.955314096,0.109323294,0.726500142,0.968476592,0.721911211,0.065258857,0.369278613,0.436966922,0.796865135,0.430567152,0.165375334,0.715908366,0.270232468,0.987502753,0.937415995,0.122856355,0.392824975,0.99119959,0.456550131
236,0.984826664,0.402022657,0.058490751,0.024558607,0.237172385,0.102118209,0.422700053,0.584813952,0.468454894,0.895817396,0.1117357,0.789843467,0.017651537,0.464427686,0.125221043,0.474026926,0.486824726,0.8740609,0.348344654,0.290493629,0.824016605,0.336673299,0.206263111,0.032551413,0.71453397
237,0.655594651,0.604469517,0.770100981,0.918963752,0.407163125,0.144149809,0.859028336,0.213132564,0.443083914,0.034786614,0.137158747,0.425922138,0.562293325,0.484638727,0.485285783,0.851072252,0.00770089,0.604196149,0.74588584,0.008741027,0.791763223,0.113254383,0.320633631,0.333281133,0.841476774
238,0.596865664,0.589637907,0.214057663,0.768020295,0.334501958,0.254272926,0.476110877,0.475006206,0.008907162,0.388320407,0.689962161,0.387451582,0.61387814,0.898637983,0.936734533,0.145750255,0.738499605,0.561217188,0.3912923,0.55620515,0.704500227,0.036134521,0.397437523,0.987826091,0.710523917
239,0.601873151,0.728355867,0.846237352,0.784141417,0.950368737,0.624614621,0.547719139,0.82056087,0.410146446,0.877088849,0.055088121,0.327927299,0.984039629,0.121505792,0.392856151,0.285762456,0.89609265,0.388913265,0.440914178,0.720963536,0.612113634,0.7925312,0.956914811,0.161382496,0.883399293
240,0.427987173,0.654242643,0.173593841,0.483060287,0.609353252,0.196891997,0.370061217,0.852076847,0.376906548,0.260019082,0.620872452,0.70448731,0.256064855,0.846526089,0.599684575,0.903978342,0.062844791,0.587165874,0.491418308,0.999683686,0.998366295,0.147980803,0.293758843,0.860478954,0.897243392
241,0.265061983,0.558794234,0.836664107,0.735850707,0.086876772,0.502333092,0.660466885,0.090460666,0.931758946,0.440087237,0.218982127,0.10039076,0.69474422,0.908287843,0.58518964,0.966525532,0.882140043,0.74891952,0.058972681,0.438685273,0.055244657,0.400346498,0.306603206,0.655044675,0.264876664
242,0.153997398,0.343925633,0.096812112,0.660082498,0.634992669,0.103965156,0.654598099,0.927796963,0.142289178,0.388532778,0.929245835,0.176318662,0.842428684,0.596619569,0.006464036,0.566096985,0.446199683,0.009274337,0.610534273,0.98884382,0.891375867,0.176471982,0.03988789,0.600066641,0.275639069
243,0.179673058,0.657043833,0.961107152,0.98078192,0.088487729,0.283748873,0.119810126,0.770594318,0.368640791,0.055323374,0.685622928,0.461861316,0.167517659,0.125843944,0.755281766,0.688405156,0.81630039,0.407793077,0.369556815,0.366482001,0.264974265,0.466364741,0.468852866,0.280605274,0.207921874
244,0.610478053,0.942943346,0.35802748,0.008305784,0.113081681,0.928247573,0.915465636,0.696344508,0.141739349,0.162318721,0.807678148,0.767268642,0.99498704,0.650665675,0.020696625,0.535994351,0.015476603,0.670151718,0.557557168,0.20346333,0.532517684,0.81736706,0.773649185,0.30648973,0.034895828
245,0.895766298,0.471789023,0.155126963,0.130136613,0.039229438,0.800979087,0.812434449,0.542265191,0.966388681,0.373440855,0.861570063,0.009171929,0.255436481,0.089053163,0.00748758,0.043296285,0.057918632,0.511237874,0.004959273,0.682702665,0.886210745,0.086872905,0.586545241,0.40354632,0.469666324
246,0.129687766,0.831628418,0.182806301,0.845697063,0.90103135,0.396424962,0.538809973,0.764245792,0.720439729,0.971536701,0.881257254,0.253480535,0.084896364,0.652632826,0.67646624,0.577689683,0.2402936,0.149391192,0.746433789,0.849101798,0.48462361,0.376272123,0.443783851,0.405080652,0.72285333
247,0.464131151,0.383183636,0.607418189,0.936657387,0.84307881,0.186988338,0.084559373,0.507539658,0.105227725,0.750002289,0.919835084,0.208002087,0.090640769,0.7148593,0.522446913,0.982355679,0.936726542,0.930946898,0.563146888,0.876597708,0.737066517,0.432560746,0.564972353,0.446941621,0.762326337
248,0.031025278,0.920995227,0.148057281,0.050959431,0.202133635,0.494365916,0.600327365,0.880099159,0.908810922,0.515538795,0.76562469,0.520324695,0.442014997,0.734995885,0.532015531,0.137829561,0.078831953,0.425248394,0.379110795,0.011715637,0.18022013,0.890561547,0.618143766,0.732840154,0.150105703
249,0.386107044,0.526244469,0.012729305,0.655424408,0.261079739,0.882703939,0.822092439,0.550101852,0.538096574,0.803376287,0.258367465,0.091199129,0.879123674,0.791128701,0.098488108,0.567053888,0.678276348,0.589679264,0.418656909,0.471582691,0.59092176,0.340908843,0.956290025,0.377677233,0.399752689
250,0.492830222,0.014164519,0.516047199,0.631935155,0.057957884,0.616918476,0.03426219,0.797964599,0.282747622,0.083166225,0.16687605,0.892614476,0.019448998,0.60658668,0.548592623,0.235121818,0.451926468,0.16466788,0.897056681,0.58981407,0.895022991,0.126695108,0.550224212,0.74548158,0.08984152
251,0.981716817,0.526436907,0.855113272,0.847786074,0.250915058,0.923132206,0.963005964,0.152234153,0.680634351,0.561604223,0.11232016,0.595015737,0.067685422,0.994079803,0.244585566,0.979951315,0.756958356,0.982364564,0.067809216,0.443229488,0.400916469,0.19708421,0.594967309,0.50452302,0.65246578
252,0.130810278,0.783986772,0.930877099,0.216017453,0.34503333,0.494726955,0.300952893,0.097000662,0.761810069,0.924234618,0.722553178,0.719785095,0.295741623,0.92231847,0.772905646,0.742916424,0.919201541,0.903360537,0.837247401,0.245285688,0.905838789,0.335098253,0.046679978,0.017321397,0.002549731
